"ProbeID","Symbol","EntrezID","logFC","AveExpr","t","P.Value","adj.P.Val","SE","Direction"
"203636_at","MID1","4281",-1.19113364477921,5.78929927404676,-5.55566401225842,0.000785736567862731,0.00979226394948839,0.214399870501709,"Downregulated"
"203637_s_at","MID1","4281",-1.87971781190448,6.21501985089631,-5.60682511498991,0.000743878058501379,0.00947836727651094,0.335255295707196,"Downregulated"
"203638_s_at","FGFR2","2263",1.37829430307621,6.18990985503061,4.17332176212678,0.0039525056688374,0.0242760980757177,0.330263128902338,"Upregulated"
"203640_at","MBNL2","10150",1.61352571820762,7.61492613371279,9.32213274046533,2.9059610379229e-05,0.00162518917271578,0.173085469079802,"Upregulated"
"203646_at","FDX1","2230",1.13422694598924,5.52449509278591,5.2083648355814,0.00114978182192467,0.0119306403434639,0.217770256461428,"Upregulated"
"203647_s_at","FDX1","2230",1.28403456566212,7.98234044435586,7.40499912618538,0.000131794576804674,0.00363013418410205,0.173401042158337,"Upregulated"
"203651_at","ZFYVE16","9765",1.07121536475311,5.76715536878159,5.33632437978967,0.000997440105890454,0.0110521918844142,0.200740301472327,"Upregulated"
"203659_s_at","TRIM13","10206",1.32355781900075,6.03558530051427,5.81356661451814,0.000598271472571379,0.0083686649236083,0.227667094360878,"Upregulated"
"203676_at","GNS","2799",1.12040125366186,7.11833292771533,3.01170144058338,0.0190517655681172,0.0625321096117771,0.372016043344865,"Upregulated"
"203685_at","BCL2","596",1.09722600087933,6.03401068667531,3.9672845911031,0.0051499575655934,0.0283769793358352,0.276568513219326,"Upregulated"
"203690_at","TUBGCP3","10426",1.06615251932505,5.39549790372125,9.86932345099709,1.98180556332908e-05,0.00135047624977559,0.108026910316465,"Upregulated"
"203706_s_at","FZD7","8324",-1.27341652433515,6.04999729455663,-4.36338402456468,0.00311388987714617,0.0209374798227061,0.291841496683803,"Downregulated"
"203721_s_at","UTP18","51096",1.21811246208179,7.60672201279157,7.53726129940008,0.000117585539499434,0.00341720228485617,0.161612078140205,"Upregulated"
"203726_s_at","LAMA3","3909",-1.44016451030725,8.10756718672333,-8.11793533709681,7.25800259391057e-05,0.00267322432727453,0.177405269998405,"Downregulated"
"203791_at","DMXL1","1657",2.41247584425548,5.7820800021568,6.65234292252041,0.000260529753183652,0.00515575887228359,0.362650553700177,"Upregulated"
"203803_at","PCYOX1","51449",1.21991499936964,6.35011308287342,2.92718066536437,0.021514013441632,0.0674385685825185,0.416754255657734,"Upregulated"
"203817_at","GUCY1B1","2983",2.13065107162056,8.21255296563237,10.6098602829525,1.21494212829392e-05,0.00101016997928259,0.20081801407357,"Upregulated"
"203821_at","HBEGF","1839",-1.79614998445714,7.39816744575485,-7.70466408352314,0.000102008796920877,0.00320541766463379,0.233125022062716,"Downregulated"
"203845_at","KAT2B","8850",1.34630329751983,4.86866489751815,6.33595740086065,0.000353123789122002,0.00612823784501991,0.212486166232265,"Upregulated"
"203854_at","CFI","3426",2.83806224173474,8.0868179570556,9.56119397098646,2.45271881171707e-05,0.00149818043126969,0.296831363357638,"Upregulated"
"203860_at","PCCA","5095",1.29013594945248,6.75960580673095,7.06559163737633,0.00017795946092035,0.00427313649535362,0.182594185408024,"Upregulated"
"203865_s_at","ADARB1","104",1.50279085917031,5.64745832038711,15.1425132388256,1.04557959047539e-06,0.000242694270985033,0.0992431596702939,"Upregulated"
"203869_at","USP46","64854",1.09707840515403,5.75847023896923,4.52484037030213,0.00255362634817864,0.0186382102576038,0.242456819549808,"Upregulated"
"203882_at","IRF9","10379",1.62776218365827,7.8821539204922,9.40587138436026,2.7372207889213e-05,0.00157094090313195,0.173058095007003,"Upregulated"
"203884_s_at","RAB11FIP2","22841",1.06453587651771,5.53538478900025,8.50341994217889,5.35099381134935e-05,0.00229606270053517,0.125189145515132,"Upregulated"
"203885_at","RAB21","23011",1.03816182761961,6.95900589103186,3.28468963400907,0.0129428880714462,0.0489989571032803,0.316060859105431,"Upregulated"
"203908_at","SLC4A4","8671",2.99293981181262,8.53162148774851,10.3201890945515,1.46576611461625e-05,0.00114470253404665,0.290008233801912,"Upregulated"
"203925_at","GCLM","2730",1.09227848592105,8.02908912051432,4.06466612309137,0.00454085469296471,0.0263912011276298,0.268725266194883,"Upregulated"
"203931_s_at","MRPL12","6182",1.18707635095016,7.52241241308477,4.83960407810401,0.00175381892252372,0.0149502990115742,0.245283773588194,"Upregulated"
"203939_at","NT5E","4907",-1.37311307180896,7.56385651205424,-8.92518433404565,3.88373771583646e-05,0.00190939084752114,0.15384702661783,"Downregulated"
"203946_s_at","ARG2","384",3.59997458469916,6.0975399583751,22.9930912450442,5.52264284708537e-08,5.37040568618506e-05,0.15656766401408,"Upregulated"
"203951_at","CNN1","1264",-3.10172619154028,7.12937113633915,-3.61764597342809,0.00818729507561044,0.0372854069425358,0.857387984983249,"Downregulated"
"203961_at","NEBL","10529",1.68486522394178,5.56155493465028,16.4652430902995,5.82059097363033e-07,0.000168441855409616,0.102328596954297,"Upregulated"
"203962_s_at","NEBL","10529",1.94447482008547,5.59127447593698,10.2744756574758,1.51047402475917e-05,0.00115662861490408,0.189252949241323,"Upregulated"
"203963_at","CA12","771",2.47063995568135,8.01996691689035,3.80858880552288,0.00634177234258533,0.0321594376201194,0.648702204895064,"Upregulated"
"203973_s_at","CEBPD","1052",1.47029263605179,9.37829513380346,8.9159190710154,3.9106313900985e-05,0.00190939084752114,0.164906458250787,"Upregulated"
"203974_at","PUDP","8226",1.36579638112625,8.52062391095851,7.67904254965887,0.000104234851961801,0.0032286203260403,0.177860243942381,"Upregulated"
"203990_s_at","KDM6A","7403",1.16146020689871,4.56776053408928,7.98074316321827,8.11317658249722e-05,0.00282920052876034,0.145532838627318,"Upregulated"
"204019_s_at","SH3YL1","26751",1.25957281000976,8.04613869638668,3.71689265433703,0.00716458533941638,0.0344589801679722,0.338877908819896,"Upregulated"
"204041_at","MAOB","4129",3.07715737249236,6.65741208607447,21.51751947102,8.83379212727589e-08,6.65129854239952e-05,0.143007068107302,"Upregulated"
"204043_at","TCN2","6948",1.15344431565145,6.41487232222498,10.2352585326623,1.5500604297583e-05,0.00116722876327989,0.112693227237068,"Upregulated"
"204049_s_at","PHACTR2","9749",1.23834142107339,6.5012370708228,8.43035897384309,5.66414843529101e-05,0.00237922565082663,0.146890710694005,"Upregulated"
"204070_at","PLAAT4","5920",1.22951733796618,8.56863094854606,9.71253401569363,2.20725275543445e-05,0.00143420958988207,0.126590788354462,"Upregulated"
"204083_s_at","TPM2","7169",-2.78553308853659,5.57830417895262,-5.61989139369441,0.000733589476674996,0.00940296447667809,0.495656035570722,"Downregulated"
"204084_s_at","CLN5","1203",1.59693370017921,6.39540337417226,5.69268767019663,0.000679089857159594,0.00899118198876246,0.280523681026759,"Upregulated"
"204093_at","CCNH","902",1.03268358111802,7.69957210972492,3.34222053889563,0.011944971161136,0.0465901964613326,0.308981280289556,"Upregulated"
"204105_s_at","NRCAM","4897",3.12697928952336,7.94523763912683,4.48490205018995,0.0026810855234735,0.01922534434284,0.697223541234511,"Upregulated"
"204112_s_at","HNMT","3176",2.17724339976168,6.25229737658265,7.51215139799089,0.000120145082383668,0.00342790380378397,0.28982954208617,"Upregulated"
"204114_at","NID2","22795",3.55996920929312,6.4520993558463,29.5376763756054,9.31455700560828e-09,2.30618081951077e-05,0.12052299456545,"Upregulated"
"204115_at","GNG11","2791",2.18153391149334,8.53118348203596,10.1532806923204,1.63665940893198e-05,0.00120760535129905,0.214860002161014,"Upregulated"
"204159_at","CDKN2C","1031",1.44036464061662,4.87010590748063,6.22929871414542,0.000392234392398302,0.006545253377429,0.231224204635725,"Upregulated"
"204174_at","ALOX5AP","241",-1.90556917411238,5.91871265983482,-17.3469130616665,4.03653473709212e-07,0.000145074360559071,0.109850621106953,"Downregulated"
"204200_s_at","PDGFB","5155",-1.0691868355114,6.44657931469662,-4.63032376399272,0.00224790433488101,0.0173202117199701,0.230909735475915,"Downregulated"
"204201_s_at","PTPN13","5783",1.05529996124122,6.47911843424113,7.47814170428492,0.000123712265960549,0.00350018916688492,0.141117941190729,"Upregulated"
"204221_x_at","GLIPR1","11010",-1.3620168400871,5.15993814906165,-10.7256343426771,1.12858201512858e-05,0.000959854696301911,0.126987066365637,"Downregulated"
"204222_s_at","GLIPR1","11010",-1.10124142525272,8.20495353911208,-8.50284973326479,5.3533610143209e-05,0.00229606270053517,0.129514393385603,"Downregulated"
"204224_s_at","GCH1","2643",-1.80615654004579,5.74324681502117,-3.50391733690606,0.00955675541284579,0.0410314413997,0.515467794009266,"Downregulated"
"204258_at","CHD1","1105",1.00620387662521,6.40805773133453,5.35938804443181,0.000972439034134791,0.0108943484150958,0.187746038966261,"Upregulated"
"204284_at","PPP1R3C","5507",2.79088725233445,7.6315512964288,7.39110836420479,0.000133395655205505,0.00364693137161432,0.377600640500786,"Upregulated"
"204285_s_at","PMAIP1","5366",-1.61363133389674,8.69748088432719,-8.37350651700716,5.92215117714412e-05,0.0024257958580938,0.192706762766512,"Downregulated"
"204286_s_at","PMAIP1","5366",-1.41551864299773,6.11500242881174,-5.42726331866071,0.000902809530752524,0.010494160028043,0.260816282514009,"Downregulated"
"204290_s_at","ALDH6A1","4329",1.48620631685863,7.48775736839332,8.22874019554709,6.6410682181192e-05,0.0025828976756084,0.180611646684735,"Upregulated"
"204298_s_at","LOX","4015",4.13274362124882,8.31011334157687,11.5419252087203,6.8421385561794e-06,0.000732996987727622,0.358063628598667,"Upregulated"
"204301_at","KBTBD11","9920",1.15280221850647,6.85382618300195,5.1453482118986,0.00123415560844905,0.0123699138718051,0.224047464045411,"Upregulated"
"204304_s_at","PROM1","8842",-4.48025056430119,6.4374516256354,-8.79426951012059,4.28395132343612e-05,0.00198873515291932,0.509451132825216,"Downregulated"
"204326_x_at","MT1X","4501",2.18766817160886,10.7105574742735,7.28523695490539,0.000146342382418148,0.00378980393705262,0.300287854073961,"Upregulated"
"204344_s_at","SEC23A","10484",1.03949489789234,7.47131423909179,7.55101609639949,0.000116209486167377,0.00339828868801529,0.137662916436902,"Upregulated"
"204345_at","COL16A1","1307",-1.3914402531222,6.09849020176774,-5.49867185020685,0.000835477968839052,0.0101234124957263,0.253050243954794,"Downregulated"
"204347_at","AK4","205",1.27519976843621,8.27743396171923,3.46742726177408,0.0100469155021077,0.0422885187256263,0.367765398425046,"Upregulated"
"204348_s_at","AK4","205",1.69731467531318,9.69517731771522,4.50728523321677,0.00260881231929511,0.0189092444672599,0.376571392199609,"Upregulated"
"204373_s_at","CEP350","9857",1.07003515487788,6.1901451632234,5.50662287766649,0.000828332898895213,0.0100794172659806,0.194317856633632,"Upregulated"
"204379_s_at","FGFR3","2261",1.25877663251424,5.24167870508494,11.5602240285557,6.76832357850919e-06,0.000732345821529584,0.108888601934084,"Upregulated"
"204388_s_at","MAOA","4128",3.02125178957802,6.57885674157377,20.9101733534265,1.08168027367259e-07,6.65129854239952e-05,0.144487170838444,"Upregulated"
"204389_at","MAOA","4128",2.15276659519042,5.52290454605617,14.2108039484067,1.62743528019094e-06,0.000297247052036841,0.151488022986327,"Upregulated"
"204409_s_at","EIF1AY","9086",-1.43745657092891,3.79420909747121,-3.20669060820113,0.014440502233092,0.0524922856867844,0.448267933068631,"Downregulated"
"204420_at","FOSL1","8061",-1.47767558484326,6.77748069827931,-12.1917596322301,4.69821375755373e-06,0.000578399431820827,0.121202814804261,"Downregulated"
"204451_at","FZD1","8321",1.22981751517013,6.55606728123455,6.5951506292497,0.000275029323833472,0.00531981597305172,0.186472998769104,"Upregulated"
"204465_s_at","INA","9118",-1.3575166074722,5.50049571740344,-3.65209876170754,0.00781542719607626,0.0362966161338406,0.371708624560166,"Downregulated"
"204470_at","CXCL1","2919",-1.96233618227477,8.12002537216078,-6.7935002717949,0.000228270792329697,0.00485776306454692,0.288854950138436,"Downregulated"
"204496_at","STRN3","29966",1.067605985761,4.982039999847,9.21125150234968,3.14777019125708e-05,0.00168610007624475,0.115902381504692,"Upregulated"
"204497_at","ADCY9","115",1.42200584153877,6.66630048036359,5.71604433375298,0.000662570825069453,0.0088566680833969,0.24877445983788,"Upregulated"
"204508_s_at","CA12","771",1.76215782214548,5.75842060756845,5.23822620830565,0.00111204948804521,0.0116996216912707,0.336403536630669,"Upregulated"
"204519_s_at","PLLP","51090",-1.94052880397112,6.00408288112361,-3.17651931376408,0.0150684594757089,0.0538410059255725,0.610897845186292,"Downregulated"
"204520_x_at","BRD1","23774",1.0742443809623,5.70252924730996,5.44845942228396,0.000882214543692933,0.0104001653698859,0.197164794247835,"Upregulated"
"204521_at","FAM216A","29902",1.12517418517737,5.54553745448857,3.90562554815845,0.00558130600916647,0.0296679966131337,0.288090645481337,"Upregulated"
"204526_s_at","TBC1D8","11138",1.56858137370172,6.12418022720094,8.65479688615182,4.7623396940393e-05,0.00214970611341984,0.181238380788755,"Upregulated"
"204532_x_at","UGT1A9","54600",1.90499362656731,9.9616246896958,5.76333487819343,0.000630477201214804,0.00864017433866512,0.330536688710417,"Upregulated"
"204540_at","EEF1A2","1917",-1.66920000311176,6.17915073187133,-2.5993671268375,0.0347121967403304,0.0919728751444449,0.642156310233319,"Downregulated"
"204547_at","RAB40B","10966",1.34023116007568,5.3685811892828,5.46900108063789,0.000862752439009663,0.0102696114307972,0.245059589551107,"Upregulated"
"204556_s_at","DZIP1","22873",1.14105488258058,6.02667730991551,5.89075353484549,0.000552296304571822,0.00797590314632139,0.193702703029572,"Upregulated"
"204560_at","FKBP5","2289",3.79421296783783,7.28676485493008,14.3063852324355,1.55329639837027e-06,0.000286050443346155,0.265211156151141,"Upregulated"
"204566_at","PPM1D","8493",1.92218822274287,7.1125798522093,4.91921754438395,0.00159843603120581,0.0143406176634256,0.390750806484934,"Upregulated"
"204570_at","COX7A1","1346",-1.05950162253638,5.74393938898866,-3.60461594937695,0.00833287762644628,0.0377094866267471,0.293929127933729,"Downregulated"
"204584_at","L1CAM","3897",-2.36274667004992,7.56018358659338,-8.97298225122503,3.74827127815731e-05,0.00188460334809831,0.263317880710991,"Downregulated"
"204588_s_at","SLC7A7","9056",4.35759982836007,8.89070102600276,13.2407343477835,2.65802719970431e-06,0.000400194730344671,0.329105600482766,"Upregulated"
"204593_s_at","MIEF1","54471",1.22658153628857,5.13593501380656,7.45340320677526,0.00012638183393519,0.00354665031894978,0.164566641876235,"Upregulated"
"204619_s_at","VCAN","1462",2.5560321753788,7.16029467759926,13.677661688917,2.12251745269335e-06,0.00034776512057622,0.186876399892969,"Upregulated"
"204620_s_at","VCAN","1462",1.46057356046794,11.0889323603145,10.0866656059284,1.71107103486823e-05,0.00125009166786783,0.144802417124792,"Upregulated"
"204634_at","NEK4","6787",1.01527074983708,4.31860832586686,5.17763963118577,0.0011900933339345,0.0121465676442229,0.196087565407592,"Upregulated"
"204646_at","DPYD","1806",2.31053966384687,4.3534577287898,22.5812495739868,6.27726877363687e-08,5.59505520331801e-05,0.102321160583982,"Upregulated"
"204648_at","NPR1","4881",1.62419455042566,7.31750602875877,13.3374208469636,2.52744467583018e-06,0.000391104511885583,0.121777258816529,"Upregulated"
"204675_at","SRD5A1","6715",1.46020479361367,6.31908952737198,3.8276561713243,0.00618389230785888,0.0317352560778137,0.381487972862636,"Upregulated"
"204683_at","ICAM2","3384",-1.04472539715227,5.48913020453607,-9.6817558181374,2.25483549592363e-05,0.00143967046864373,0.107906604625901,"Downregulated"
"204686_at","IRS1","3667",1.38913917071849,6.74922816965641,5.7160603040751,0.000662559684230621,0.0088566680833969,0.24302388302799,"Upregulated"
"204716_at","CCDC6","8030",1.02737025453388,5.92171726995772,4.09657922176477,0.00435870407969968,0.0256944452401979,0.250787351816742,"Upregulated"
"204720_s_at","DNAJC6","9829",1.68936367876298,7.16894143128449,3.58871578347193,0.00851432364799627,0.0382509423081252,0.470743235377807,"Upregulated"
"204744_s_at","IARS1","3376",1.32319717265785,11.1053128340589,7.05853978238019,0.000179094607865737,0.0042957644209604,0.187460468234643,"Upregulated"
"204759_at","RCBTB2","1102",1.07182755488876,5.12254196196043,6.89864266318535,0.000207146721176938,0.00462979321998476,0.155367890064603,"Upregulated"
"204777_s_at","MAL","4118",-3.82267346099825,7.99261981568835,-9.14673119488176,3.29889401671636e-05,0.00174250012770368,0.417927823563604,"Downregulated"
"204783_at","MLF1","4291",1.0283546577395,4.17152710740709,6.79904481171372,0.000227098373686324,0.00484715810426471,0.151249872036113,"Upregulated"
"204802_at","RRAD","6236",1.60929388597622,9.34109333131275,3.42336152682362,0.0106751451450445,0.0438397086743508,0.470091713471293,"Upregulated"
"204803_s_at","RRAD","6236",1.42586068083168,9.78265500238957,3.45976832870856,0.010153189018812,0.0425749926432421,0.412126057401049,"Upregulated"
"204823_at","NAV3","89795",-1.66763380767869,6.37487740896306,-12.634632675381,3.67436598973782e-06,0.000508545946269118,0.131989100951714,"Downregulated"
"204824_at","ENDOG","2021",1.49333620005087,7.22215722925324,13.5406928465816,2.27595641587782e-06,0.000359681821383017,0.110285065688339,"Upregulated"
"204836_at","GLDC","2731",1.60725293885015,9.28092927411437,5.57883857889888,0.000766459686438076,0.00961656598699305,0.28809812582306,"Upregulated"
"204844_at","ENPEP","2028",4.14982812841276,8.53076333967179,4.70147503270991,0.00206453202905354,0.0164770656172636,0.8826651422247,"Upregulated"
"204845_s_at","ENPEP","2028",4.43924747136749,8.25691181166978,4.83809229560022,0.00175692653481312,0.0149597225736495,0.917561551152001,"Upregulated"
"204849_at","TCFL5","10732",1.01757386869988,5.96173941199288,6.03374939823165,0.000477168804434355,0.00733293273738671,0.168647022197858,"Upregulated"
"204863_s_at","IL6ST","3572",2.05007835131108,6.51437497059262,9.31565580433812,2.91949452751206e-05,0.00162518917271578,0.220068065455617,"Upregulated"
"204864_s_at","IL6ST","3572",1.21445994912816,5.83943118478384,6.25332567162188,0.00038301854348058,0.00645109766014948,0.194210251137164,"Upregulated"
"204900_x_at","SAP30","8819",1.19261733954808,5.61931217743634,9.26948110028499,3.01806479002043e-05,0.00164832200284375,0.128660636625216,"Upregulated"
"204906_at","RPS6KA2","6196",-1.20119772516841,7.10790053180384,-11.8804238332609,5.61217616334338e-06,0.000668749312554976,0.101107312502226,"Downregulated"
"204924_at","TLR2","7097",-1.46240309655668,5.36348143094855,-7.14283084504158,0.000166040799571908,0.00407476556922998,0.204737187297645,"Downregulated"
"204929_s_at","VAMP5","10791",1.34570503441621,6.87154138034955,4.70819821156297,0.00204807614622366,0.0163691824843263,0.285821661269752,"Upregulated"
"204933_s_at","TNFRSF11B","4982",-2.26926578176224,7.80299263542918,-6.08748371049275,0.00045194515376546,0.00705458656924181,0.372775663916899,"Downregulated"
"204944_at","PTPRG","5793",1.76154734133798,5.32076902835205,14.9667370379907,1.13432564936233e-06,0.000250808717674623,0.117697487225611,"Upregulated"
"204955_at","SRPX","8406",-1.7870952046836,6.71589246003146,-4.49624831482228,0.00264417824991862,0.019056266186156,0.397463636248088,"Downregulated"
"204969_s_at","RDX","5962",1.06606477073604,4.40686138752408,11.7691352539328,5.98654134551173e-06,0.000680085189233523,0.0905814019241386,"Upregulated"
"204976_s_at","AMMECR1","9949",1.46206866109534,7.00062775486157,5.7306675943662,0.000652456505007039,0.00880598927987392,0.255130599885552,"Upregulated"
"204984_at","GPC4","2239",1.11562650323835,7.62397588083722,4.88251780164164,0.00166808838470804,0.0145821943807176,0.228494098447167,"Upregulated"
"204988_at","FGB","2244",1.42441730870394,6.57066758222457,11.7049946093143,6.21512066535175e-06,0.000689012605900662,0.121693119582511,"Upregulated"
"205003_at","DOCK4","9732",1.35950809984547,5.36211288166028,5.27078244550125,0.00107246923481739,0.0115170274503305,0.257932880725488,"Upregulated"
"205005_s_at","NMT2","9397",1.0475108621325,5.66941104215456,6.36176085035145,0.00034433018842357,0.00607182517610483,0.16465737816514,"Upregulated"
"205006_s_at","NMT2","9397",1.21637415002495,6.16848106473677,4.71806958195159,0.00202417603543217,0.016265674214762,0.257811829371496,"Upregulated"
"205018_s_at","MBNL2","10150",1.83172740844688,5.68100858754013,7.63883968799176,0.000107838763887169,0.00327380269168636,0.239791314291666,"Upregulated"
"205022_s_at","FOXN3","1112",-1.2859088244732,5.61014715076959,-3.33153721247375,0.0121238667042956,0.0470163803988546,0.385980627699,"Downregulated"
"205042_at","GNE","10020",1.32118242217455,6.15555201119128,7.98498060468477,8.08512256756026e-05,0.00282383677387062,0.165458438483797,"Upregulated"
"205043_at","CFTR","1080",-1.2218433545961,4.78949821650031,-5.70468003617219,0.0006705516673289,0.00890990029999396,0.214182626693986,"Downregulated"
"205048_s_at","PSPHP1","8781",2.56969269575851,5.84727128373902,4.41710031059038,0.00291377717342314,0.0201576208492356,0.581760094874333,"Upregulated"
"205052_at","AUH","549",1.49967799993508,7.8141131287405,15.5915847781212,8.5251620566938e-07,0.000218351938056676,0.0961850909497985,"Upregulated"
"205059_s_at","IDUA","3425",-1.23714465404875,5.85355118104762,-9.48686712050326,2.58446683213174e-05,0.00153799601699117,0.130406027441346,"Downregulated"
"205066_s_at","ENPP1","5167",1.89656349648683,7.10653189703693,9.35932315961022,2.82961011084924e-05,0.0016003096979709,0.202638958410088,"Upregulated"
"205074_at","SLC22A5","6584",1.36374913250304,7.20888868218788,10.7885661886452,1.0845664417043e-05,0.000940365526089378,0.126406893062246,"Upregulated"
"205137_x_at","USH1C","10083",1.24814959179059,6.87266030268879,8.8660922105093,4.05891391817072e-05,0.00193432631436515,0.140777871711182,"Upregulated"
"205141_at","ANG","283",1.45741753224214,5.4216924624877,10.6941068543611,1.15139061743975e-05,0.000968167438807921,0.136282305019964,"Upregulated"
"205171_at","PTPN4","5775",1.07508261201119,6.58058885904701,5.40631376821562,0.000923691109666914,0.0105935397353934,0.198856865898486,"Upregulated"
"205188_s_at","SMAD5","4090",1.38934894932543,6.5156989115037,5.18752727257464,0.0011769522884857,0.0120731191736246,0.267824895431513,"Upregulated"
"205207_at","IL6","3569",-4.43774486071007,8.70734188211107,-25.1709687516309,2.90596154862358e-08,5.22440901593793e-05,0.176304094788665,"Downregulated"
"205208_at","ALDH1L1","10840",1.78226177297362,6.4208369699509,12.7715872901925,3.41090085025676e-06,0.000484108940422111,0.139548963842752,"Upregulated"
"205209_at","ACVR1B","91",1.0462011896547,6.34757082984436,9.85712276922623,1.99838259720224e-05,0.00135349420709598,0.106136568869866,"Upregulated"
"205221_at","HGD","3081",1.48345493903093,6.04348327081561,5.16057141322978,0.00121316199698883,0.0122542560194479,0.287459434284333,"Upregulated"
"205222_at","EHHADH","1962",1.15935226692174,5.59287703216614,5.08543524263621,0.00132077673163304,0.0128239075864833,0.227975032933612,"Upregulated"
"205234_at","SLC16A4","9122",1.8439234613549,5.82532458568476,4.75828697707368,0.00192993310313997,0.0158221851866328,0.387518338057219,"Upregulated"
"205239_at","AREG","374",2.94800307404746,6.55492682343604,11.1935269657386,8.43722772396307e-06,0.000817420632056822,0.26336677287425,"Upregulated"
"205248_at","DOP1B","9980",-1.27570049077483,6.22233228976659,-9.16890331382862,3.24605589962181e-05,0.00172629746088956,0.139133378018155,"Downregulated"
"205266_at","LIF","3976",-1.734722073713,7.65742523702865,-13.79871684834,1.99662105847771e-06,0.000337050810954991,0.125716187438232,"Downregulated"
"205306_x_at","KMO","8564",1.0005374458766,5.6530632442238,2.62509371947215,0.0334214778938632,0.0895970635116644,0.381143514402904,"Upregulated"
"205321_at","EIF2S3","1968",1.80342559510306,7.7297482966549,12.3967193136032,4.18883059158469e-06,0.000536435126852194,0.14547603680307,"Upregulated"
"205334_at","S100A1","6271",1.00915074376492,6.62527257631682,4.60817336403299,0.0023085974690196,0.0175631537733574,0.218991488393512,"Upregulated"
"205351_at","GGCX","2677",1.24168116902128,6.17337295933383,13.0497980866447,2.93902588918091e-06,0.000433710688004094,0.0951494544802214,"Upregulated"
"205360_at","PFDN4","5203",-1.20544817267758,5.87745768030309,-9.48113706639962,2.5949510890639e-05,0.00153799601699117,0.127141730389026,"Downregulated"
"205374_at","SLN","6588",1.297594463076,6.3429854683802,8.85177098022294,4.10269959395384e-05,0.00194926343394613,0.146591508747249,"Upregulated"
"205380_at","PDZK1","5174",4.6538845150926,6.79135963962428,16.8347391451979,4.98175061757101e-07,0.000159946998638191,0.276445300099593,"Upregulated"
"205387_s_at","CGB3","1082",-1.13360751618296,5.79725912394047,-4.17142940849519,0.00396200936696436,0.0243143637356284,0.271755171950016,"Downregulated"
"205398_s_at","SMAD3","4088",-1.07952733539307,7.52341882784567,-4.71496113811582,0.0020316687261024,0.0162967413742241,0.228957843717132,"Downregulated"
"205399_at","DCLK1","9201",1.96283915946974,7.13452158021707,13.5424233424088,2.27394094577146e-06,0.000359681821383017,0.144940023645769,"Upregulated"
"205401_at","AGPS","8540",1.04325664678734,6.42085052847378,2.94297553107429,0.0210295578381576,0.0666100408397535,0.354490425004151,"Upregulated"
"205403_at","IL1R2","7850",1.59898154233589,5.27136137725563,9.3959969127756,2.75653140566618e-05,0.00157094090313195,0.170176890986605,"Upregulated"
"205442_at","MFAP3L","9848",1.17639202833196,5.48364769701779,4.76912084339554,0.00190538059801403,0.0157241243236033,0.246668530104677,"Upregulated"
"205478_at","PPP1R1A","5502",1.72584822135676,8.49165169319557,5.44368089705866,0.000886811566434679,0.0104189350940921,0.317036992798251,"Upregulated"
"205479_s_at","PLAU","5328",-2.75583838636945,9.51175075064788,-13.1721376379259,2.75531631408091e-06,0.00041205847937359,0.20921724796093,"Downregulated"
"205490_x_at","GJB3","2707",-1.06812380207168,6.0630647953016,-7.23689534551603,0.000152718827616102,0.00386269425172486,0.14759420318735,"Downregulated"
"205501_at","PDE10A","10846",1.92310653780892,7.34150983742171,5.47547813842258,0.000856715092155487,0.0102144848943011,0.351221663056981,"Upregulated"
"205522_at","HOXD4","3233",1.78349375682916,7.19100648343242,7.19092403340722,0.000159073351727729,0.00396784042018387,0.248020108200768,"Upregulated"
"205532_s_at","CDH6","1004",2.83911027299795,7.34419645334972,14.8856618688694,1.17811933770856e-06,0.000254874108758832,0.190727849255761,"Upregulated"
"205533_s_at","CDH6","1004",2.61760101015205,5.52858712008537,16.1913777739166,6.54637277154135e-07,0.00018234103058532,0.161666353950981,"Upregulated"
"205543_at","HSPA4L","22824",1.45186160607755,5.69236609274068,5.43894550988608,0.000891393361022067,0.0104385681682867,0.266938067946916,"Upregulated"
"205547_s_at","TAGLN","6876",-2.76952469015546,9.20151720362185,-5.73455233775316,0.000649798575438853,0.00878608110224755,0.482953947760215,"Downregulated"
"205579_at","HRH1","3269",2.74666525578667,6.19111232220086,17.5516563105691,3.71709159023103e-07,0.000140386359161217,0.156490373739412,"Upregulated"
"205580_s_at","HRH1","3269",1.86972680762201,7.1387753225069,12.1003371951299,4.94780565180567e-06,0.000599195398582531,0.154518570637398,"Upregulated"
"205590_at","RASGRP1","10125",-1.77335831997147,5.26042046416709,-4.09594585057909,0.00436224063080574,0.0257084919270681,0.432954532277509,"Downregulated"
"205608_s_at","ANGPT1","284",1.17032308003894,4.76996972296144,9.37281305551411,2.80247772669465e-05,0.00158899774004928,0.124863589309554,"Upregulated"
"205645_at","REPS2","9185",3.08943112248044,5.90273559576491,31.356883585921,6.08469068885629e-09,1.93693089456835e-05,0.098524813985902,"Upregulated"
"205646_s_at","PAX6","5080",1.3068596453903,6.38924191213749,7.11748424770593,0.000169850280263687,0.00414089036664741,0.183612579938132,"Upregulated"
"205674_x_at","FXYD2","486",1.37814978663961,10.0832917127371,5.34753258591031,0.000985202369457521,0.0109743959840611,0.257716949733183,"Upregulated"
"205677_s_at","DLEU1","10301",1.46460318389645,6.16557597742091,7.45199857628152,0.000126535341002786,0.00354665031894978,0.196538306992978,"Upregulated"
